osm_id,other_tags
804086316,"""access""=>""private"",""service""=>""driveway"""
804097330,"""access""=>""private"",""service""=>""driveway"""
804112801,"""access""=>""private"",""service""=>""driveway"""
804117336,"""access""=>""private"""
804132947,"""access""=>""private"",""service""=>""driveway"""
804149071,"""access""=>""private"",""service""=>""driveway"""
804149825,"""access""=>""private"",""service""=>""driveway"""
804162451,"""access""=>""private"",""service""=>""driveway"""
804169608,"""access""=>""private"",""service""=>""driveway"""
804265787,"""access""=>""private"""
804283892,"""access""=>""private"",""service""=>""driveway"""
804332965,"""access""=>""private"",""service""=>""driveway"""
804860581,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""Alexandria, VA"",""tiger:name_base""=>""Ford"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"""
805186662,"""access""=>""private"",""service""=>""driveway"""
805186663,"""access""=>""private"",""service""=>""driveway"""
805186664,"""access""=>""private"",""service""=>""driveway"""
805190414,"""access""=>""private"""
805191335,"""access""=>""private"",""service""=>""driveway"""
805191549,"""access""=>""private"",""service""=>""driveway"""
805196273,"""access""=>""private"",""service""=>""driveway"""
805197354,"""access""=>""private"",""service""=>""driveway"""
805197541,"""access""=>""private"",""service""=>""driveway"""
805197542,"""access""=>""private"",""service""=>""driveway"""
805197543,"""access""=>""private"",""service""=>""driveway"""
805198295,"""access""=>""private"",""service""=>""driveway"""
805200199,"""access""=>""private"",""service""=>""driveway"""
805200200,"""access""=>""private"",""service""=>""driveway"""
805203550,"""access""=>""private"",""service""=>""driveway"""
805205346,"""access""=>""private"",""service""=>""driveway"""
805228619,"""access""=>""private"",""service""=>""driveway"""
805244917,"""access""=>""private"",""service""=>""driveway"""
805244918,"""access""=>""private"",""service""=>""driveway"""
805252475,"""access""=>""private"",""service""=>""driveway"""
805252476,"""access""=>""private"",""service""=>""driveway"""
805260399,"""access""=>""private"",""oneway""=>""yes"""
805260400,"""access""=>""private"""
805285115,"""access""=>""private"",""service""=>""driveway"""
805285116,"""access""=>""private"",""service""=>""driveway"""
805285262,"""access""=>""private"",""service""=>""driveway"""
805300413,"""access""=>""private"""
805300684,"""access""=>""private"",""service""=>""driveway"""
805300685,"""access""=>""private"",""service""=>""driveway"""
805302808,"""access""=>""private"",""service""=>""driveway"""
805304878,"""access""=>""private"",""service""=>""driveway"""
805305965,"""access""=>""private"",""service""=>""driveway"""
805309368,"""access""=>""private"",""service""=>""driveway"""
805331204,"""access""=>""private"",""service""=>""driveway"""
805332266,"""access""=>""private"",""service""=>""driveway"""
805333370,"""access""=>""private"",""service""=>""driveway"""
805351391,"""access""=>""private"",""service""=>""driveway"""
805392859,"""access""=>""private"",""service""=>""driveway"""
805398203,"""access""=>""private"",""service""=>""driveway"""
805821700,"""access""=>""private"""
805826393,"""access""=>""private"""
805827615,"""access""=>""private"",""service""=>""driveway"""
805827616,"""access""=>""private"",""service""=>""driveway"""
805832443,"""access""=>""private"",""service""=>""driveway"""
805832444,"""access""=>""private"",""service""=>""driveway"""
805840828,"""access""=>""private"",""service""=>""driveway"""
805854367,"""access""=>""private"",""service""=>""driveway"""
805854368,"""access""=>""private"",""service""=>""driveway"""
805862868,"""access""=>""private"",""service""=>""driveway"""
805887543,"""access""=>""private"",""service""=>""driveway"""
805903456,"""access""=>""private"",""service""=>""driveway"""
805908631,"""access""=>""private"""
805915193,"""access""=>""private"",""service""=>""driveway"""
805915194,"""access""=>""private"",""service""=>""driveway"""
805917827,"""access""=>""private"",""service""=>""driveway"""
805917829,"""access""=>""private"",""service""=>""driveway"""
805920716,"""access""=>""private"",""service""=>""driveway"""
805971609,"""access""=>""private"",""service""=>""driveway"""
805983854,"""access""=>""private"",""service""=>""driveway"""
805990531,"""access""=>""private"",""service""=>""driveway"""
805990532,"""access""=>""private"",""service""=>""driveway"""
806000545,"""access""=>""private"",""service""=>""driveway"""
806000546,"""access""=>""private"",""service""=>""driveway"""
806251890,"""access""=>""private"",""bicycle""=>""no"",""foot""=>""private"",""horse""=>""no"",""incline""=>""down"",""motor_vehicle""=>""no"",""surface""=>""paving_stones"""
806251891,"""access""=>""private"",""bicycle""=>""no"",""foot""=>""private"",""horse""=>""no"",""incline""=>""down"",""motor_vehicle""=>""no"",""surface""=>""paving_stones"""
806262861,"""access""=>""private"",""service""=>""driveway"""
806262862,"""access""=>""private"",""service""=>""driveway"""
806266154,"""access""=>""private"""
806266155,"""access""=>""private"",""oneway""=>""yes"""
806286725,"""access""=>""private"",""covered""=>""no"",""oneway""=>""no"",""service""=>""driveway"",""surface""=>""asphalt"""
806287457,"""access""=>""private"",""service""=>""driveway"""
806289131,"""access""=>""private"",""covered""=>""no"",""oneway""=>""no"",""service""=>""driveway"""
806323969,"""access""=>""private"",""service""=>""driveway"""
806327880,"""access""=>""private"",""service""=>""driveway"""
806331215,"""access""=>""private"",""service""=>""driveway"""
806331408,"""access""=>""private"",""service""=>""driveway"""
806360407,"""access""=>""private"",""service""=>""driveway"""
806569263,"""access""=>""private"",""bicycle""=>""no"",""foot""=>""private"",""horse""=>""no"",""incline""=>""down"",""motor_vehicle""=>""no"",""surface""=>""paving_stones"""
806666546,"""access""=>""private"",""service""=>""driveway"""
806670587,"""access""=>""private"",""service""=>""driveway"""
806672620,"""access""=>""private"",""service""=>""driveway"""
806673601,"""access""=>""private"",""service""=>""driveway"""
806675822,"""access""=>""private"",""service""=>""driveway"""
806679831,"""access""=>""private"",""service""=>""driveway"""
806685688,"""access""=>""private"",""service""=>""driveway"""
806717939,"""access""=>""private"",""service""=>""driveway"""
806717940,"""access""=>""private"",""service""=>""driveway"""
806734891,"""access""=>""private"",""service""=>""driveway"""
806778803,"""access""=>""private"",""service""=>""driveway"""
807017015,"""access""=>""private"""
807029519,"""access""=>""private"",""service""=>""driveway"""
807030865,"""access""=>""private"",""service""=>""driveway"""
807030866,"""access""=>""private"",""service""=>""driveway"""
807034695,"""access""=>""private"",""service""=>""driveway"""
807034696,"""access""=>""private"",""service""=>""driveway"""
807058348,"""access""=>""private"",""service""=>""driveway"""
807114509,"""access""=>""private"",""service""=>""driveway"""
807287155,"""access""=>""private"""
807691741,"""access""=>""private"",""bicycle""=>""no"",""foot""=>""private"",""horse""=>""no"",""incline""=>""down"",""motor_vehicle""=>""no"",""surface""=>""paving_stones"""
807913423,"""access""=>""private"",""service""=>""driveway"""
807913443,"""access""=>""private"",""bicycle""=>""no"",""foot""=>""private"",""horse""=>""no"",""incline""=>""down"",""motor_vehicle""=>""no"",""surface""=>""paving_stones"""
807913467,"""access""=>""private"",""bicycle""=>""no"",""foot""=>""private"",""horse""=>""no"",""incline""=>""down"",""motor_vehicle""=>""no"",""surface""=>""paving_stones"""
807920021,"""access""=>""private"""
807925841,"""access""=>""private"",""service""=>""driveway"""
807926183,"""access""=>""private"",""service""=>""driveway"""
807929994,"""access""=>""private"""
807929995,"""access""=>""private"""
807929996,"""access""=>""private"""
807929997,"""access""=>""private"""
807929998,"""access""=>""private"""
807929999,"""access""=>""private"""
807930000,"""access""=>""private"""
807930001,"""access""=>""private"""
807930002,"""access""=>""private"""
807932787,"""access""=>""private"""
807932788,"""access""=>""private"",""service""=>""driveway"""
807932789,"""access""=>""private"""
807932962,"""access""=>""private"",""service""=>""driveway"""
807947955,"""access""=>""private"",""service""=>""driveway"""
807949535,"""access""=>""private"",""service""=>""driveway"""
807962978,"""access""=>""private"",""service""=>""driveway"""
807977164,"""access""=>""private"",""service""=>""driveway"""
807984983,"""access""=>""private"",""service""=>""driveway"""
807985270,"""access""=>""private"",""service""=>""driveway"""
807994175,"""access""=>""private"",""service""=>""driveway"""
808008708,"""access""=>""private"",""service""=>""driveway"""
808020078,"""access""=>""private"",""service""=>""driveway"""
808020079,"""access""=>""private"",""service""=>""driveway"""
808254830,"""access""=>""private"""
808254831,"""access""=>""private"",""service""=>""driveway"""
808278933,"""access""=>""private"",""service""=>""driveway"""
808315837,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""Prince George's, MD"",""tiger:reviewed""=>""no"""
808324370,"""access""=>""private"",""oneway""=>""yes"""
808328197,"""access""=>""private"",""service""=>""driveway"""
808401712,"""access""=>""private"",""service""=>""driveway"""
808606340,"""access""=>""private"",""service""=>""driveway"""
808618019,"""access""=>""private"",""service""=>""driveway"""
808618082,"""access""=>""private"",""service""=>""driveway"""
808622926,"""access""=>""private"",""service""=>""driveway"""
808627439,"""access""=>""private"""
808635957,"""access""=>""private"",""service""=>""driveway"""
808668111,"""access""=>""private"",""service""=>""driveway"""
808749057,"""access""=>""private"",""service""=>""driveway"""
808965372,"""access""=>""private"",""service""=>""driveway"""
808994917,"""access""=>""private"",""service""=>""driveway"""
809029734,"""access""=>""private"",""service""=>""driveway"""
809037994,"""access""=>""private"",""service""=>""driveway"""
809037995,"""access""=>""private"",""service""=>""driveway"""
809037996,"""access""=>""private"",""service""=>""driveway"""
809038613,"""access""=>""private"",""service""=>""driveway"""
809050776,"""access""=>""private"""
809050777,"""access""=>""private"""
809067103,"""access""=>""private"",""service""=>""driveway"""
809067744,"""access""=>""private"",""service""=>""driveway"""
809067972,"""access""=>""private"",""service""=>""driveway"""
809079365,"""access""=>""private"",""service""=>""driveway"""
809084602,"""access""=>""private"",""service""=>""driveway"""
809084612,"""access""=>""private"",""service""=>""driveway"""
809112403,"""access""=>""private"",""service""=>""driveway"""
809124908,"""access""=>""private"",""service""=>""driveway"""
809171976,"""access""=>""private"",""service""=>""driveway"""
809260453,"""access""=>""private"",""service""=>""driveway"""
809376433,"""access""=>""private"",""service""=>""driveway"""
809377585,"""access""=>""private"",""service""=>""driveway"""
809380309,"""access""=>""private"",""service""=>""driveway"""
809406277,"""access""=>""private"",""service""=>""driveway"""
809420122,"""access""=>""private"",""service""=>""driveway"""
809423200,"""access""=>""private"",""service""=>""driveway"""
809424123,"""access""=>""private"",""service""=>""driveway"""
809433821,"""access""=>""private"",""service""=>""driveway"""
809453618,"""access""=>""private"",""service""=>""driveway"""
809462966,"""access""=>""private"",""service""=>""driveway"""
809478201,"""access""=>""private"",""service""=>""driveway"""
809498575,"""access""=>""private"""
809518208,"""access""=>""private"",""service""=>""driveway"""
809555946,"""access""=>""private"",""service""=>""driveway"""
809572803,"""access""=>""private"",""service""=>""driveway"""
809578272,"""access""=>""private"",""service""=>""driveway"""
809578273,"""access""=>""private"",""service""=>""driveway"""
809595216,"""access""=>""private"",""service""=>""driveway"""
809595217,"""access""=>""private"",""bridge""=>""yes"",""layer""=>""1"",""service""=>""driveway"""
809595218,"""access""=>""private"",""service""=>""driveway"""
809863803,"""access""=>""private"""
810100608,"""access""=>""private"""
810100610,"""access""=>""private"""
810100612,"""access""=>""private"""
810100614,"""access""=>""private"""
810100616,"""access""=>""private"""
810100618,"""access""=>""private"""
810100628,"""access""=>""private"""
810100630,"""access""=>""private"""
812377946,"""access""=>""private"",""oneway""=>""yes"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""I"",""tiger:name_direction_suffix""=>""NW"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20001"",""tiger:zip_right""=>""200"
812386340,"""access""=>""private"",""service""=>""driveway"""
812422605,"""access""=>""private"",""service""=>""driveway"""
812440411,"""access""=>""private"",""service""=>""driveway"""
812446192,"""access""=>""private"",""service""=>""driveway"""
812449516,"""access""=>""private"",""service""=>""driveway"""
812500989,"""access""=>""private"",""service""=>""driveway"""
812505264,"""access""=>""private"",""service""=>""driveway"""
812529187,"""access""=>""private"",""service""=>""driveway"""
812529787,"""access""=>""private"""
812555708,"""access""=>""private"",""oneway""=>""yes"""
812599729,"""access""=>""private"",""service""=>""driveway"""
812694863,"""access""=>""private"""
812695972,"""access""=>""private"""
812701088,"""access""=>""private"""
812701089,"""access""=>""private"""
812711221,"""access""=>""private"",""service""=>""driveway"""
812713146,"""access""=>""private"",""oneway""=>""yes"""
812727111,"""access""=>""private"",""service""=>""driveway"""
812741043,"""access""=>""private"",""service""=>""driveway"""
812752253,"""access""=>""private"",""service""=>""driveway"""
812752254,"""access""=>""private"",""service""=>""driveway"""
812781619,"""access""=>""private"",""service""=>""driveway"""
812784813,"""access""=>""private"""
812784814,"""access""=>""private"""
812832988,"""access""=>""private"",""service""=>""driveway"""
812901749,"""access""=>""private"",""service""=>""driveway"""
813034517,"""access""=>""private"",""service""=>""driveway"""
813035107,"""access""=>""private"",""service""=>""driveway"""
813055149,"""access""=>""private"",""service""=>""driveway"""
813059186,"""access""=>""private"""
813059187,"""access""=>""private"""
813059188,"""access""=>""private"""
813062755,"""access""=>""private"",""service""=>""driveway"""
813062756,"""access""=>""private"",""service""=>""driveway"""
813068896,"""access""=>""private"",""service""=>""driveway"""
813072697,"""access""=>""private"",""service""=>""driveway"""
813081400,"""access""=>""private"""
813096213,"""access""=>""private"",""service""=>""driveway"""
813110452,"""access""=>""private"",""service""=>""driveway"""
813113067,"""access""=>""private"",""service""=>""driveway"""
813113107,"""access""=>""private"",""oneway""=>""yes"""
813119686,"""access""=>""private"",""service""=>""driveway"""
813120117,"""access""=>""private"""
813134117,"""access""=>""private"""
813134118,"""access""=>""private"",""oneway""=>""yes"""
813134119,"""access""=>""private"""
813134120,"""access""=>""private"",""oneway""=>""yes"""
813146873,"""access""=>""private"",""service""=>""driveway"""
813173485,"""access""=>""private"",""service""=>""driveway"""
813174768,"""access""=>""private"",""oneway""=>""yes"""
813174769,"""access""=>""private"""
813190276,"""access""=>""private"",""service""=>""driveway"""
813739862,"""access""=>""private"",""service""=>""driveway"""
813743601,"""access""=>""private"",""service""=>""driveway"""
813743602,"""access""=>""private"",""service""=>""driveway"""
813746072,"""access""=>""private"",""service""=>""driveway"""
813746791,"""access""=>""private"",""service""=>""driveway"""
813757059,"""access""=>""private"""
813758235,"""access""=>""private"",""oneway""=>""yes"",""service""=>""driveway"""
813758236,"""access""=>""private"",""oneway""=>""yes"",""service""=>""driveway"""
813758237,"""access""=>""private"",""service""=>""driveway"""
813770229,"""access""=>""private"",""service""=>""driveway"""
813773850,"""access""=>""private"""
813793004,"""access""=>""private"""
813794097,"""access""=>""private"",""service""=>""driveway"""
813813455,"""access""=>""private"",""service""=>""driveway"""
813825560,"""access""=>""private"",""service""=>""driveway"""
813826975,"""access""=>""private"",""service""=>""driveway"""
813827573,"""access""=>""private"",""service""=>""driveway"""
813834667,"""access""=>""private"",""service""=>""driveway"""
813859558,"""access""=>""private"",""service""=>""driveway"""
813909211,"""access""=>""private"",""service""=>""driveway"""
813909212,"""access""=>""private"",""service""=>""driveway"""
813909213,"""access""=>""private"",""service""=>""driveway"""
813909214,"""access""=>""private"",""service""=>""driveway"""
814032687,"""access""=>""private"",""service""=>""driveway"""
814037631,"""access""=>""private"",""service""=>""driveway"""
814039672,"""access""=>""private"",""service""=>""driveway"""
814043025,"""access""=>""private"""
814054033,"""access""=>""private"",""service""=>""driveway"""
814055232,"""access""=>""private"",""service""=>""driveway"""
814081400,"""access""=>""private"""
814118288,"""access""=>""private"",""service""=>""driveway"""
814120403,"""access""=>""private"",""service""=>""driveway"""
814125892,"""access""=>""private"",""service""=>""driveway"""
814126159,"""access""=>""private"",""service""=>""driveway"""
814130137,"""access""=>""private"",""service""=>""driveway"""
814134465,"""access""=>""private"",""service""=>""driveway"""
814135823,"""access""=>""private"",""service""=>""driveway"""
814142171,"""access""=>""private"",""service""=>""driveway"""
814238760,"""access""=>""private"",""service""=>""driveway"""
814238761,"""access""=>""private"",""service""=>""driveway"""
814396669,"""access""=>""private"",""service""=>""driveway"""
814398486,"""access""=>""private"""
814399058,"""access""=>""private"""
814420182,"""access""=>""private"",""service""=>""driveway"""
814423634,"""access""=>""private"""
814423635,"""access""=>""private"""
814426238,"""access""=>""private"",""service""=>""driveway"""
814432225,"""access""=>""private"",""service""=>""driveway"""
814432506,"""access""=>""private"",""service""=>""driveway"""
814434641,"""access""=>""private"",""service""=>""driveway"""
814434642,"""access""=>""private"",""service""=>""driveway"""
814438506,"""access""=>""private"",""service""=>""driveway"""
814444047,"""access""=>""private"",""service""=>""driveway"""
814444162,"""access""=>""private"""
814444163,"""access""=>""private"""
814447782,"""access""=>""private"",""service""=>""driveway"""
814447783,"""access""=>""private"",""service""=>""driveway"""
814455193,"""access""=>""private"",""service""=>""driveway"""
814458963,"""access""=>""private"",""service""=>""driveway"""
814461066,"""access""=>""private"",""service""=>""driveway"""
814463103,"""access""=>""private"",""service""=>""driveway"""
814465050,"""access""=>""private"",""service""=>""driveway"""
814466034,"""access""=>""private"",""service""=>""driveway"""
814482016,"""access""=>""private"",""service""=>""driveway"""
814487320,"""access""=>""private"",""oneway""=>""yes"""
814492973,"""access""=>""private"""
814492974,"""access""=>""private"""
814492975,"""access""=>""private"""
814524200,"""access""=>""private"""
814610229,"""access""=>""private"",""service""=>""driveway"""
814610230,"""access""=>""private"",""service""=>""driveway"""
814610231,"""access""=>""private"",""service""=>""driveway"""
814799704,"""access""=>""private"",""service""=>""driveway"""
814799705,"""access""=>""private"",""service""=>""driveway"""
814799706,"""access""=>""private"",""service""=>""driveway"""
814800174,"""access""=>""private"",""service""=>""driveway"""
814808639,"""access""=>""private"",""service""=>""driveway"""
814811249,"""access""=>""private"",""service""=>""driveway"""
814828479,"""access""=>""private"",""service""=>""driveway"""
814829528,"""access""=>""private"",""service""=>""driveway"""
814838192,"""access""=>""private"""
814845026,"""access""=>""private"",""service""=>""driveway"""
814845027,"""access""=>""private"",""service""=>""driveway"""
814851684,"""access""=>""private"",""service""=>""driveway"""
814866794,"""access""=>""private"",""service""=>""driveway"""
814881591,"""access""=>""private"",""service""=>""driveway"""
814881592,"""access""=>""private"",""service""=>""driveway"""
814881593,"""access""=>""private"",""service""=>""driveway"""
814890624,"""access""=>""private"",""service""=>""driveway"""
814895427,"""access""=>""private"""
814895428,"""access""=>""private"""
814895429,"""access""=>""private"""
814918835,"""access""=>""private"",""service""=>""driveway"""
814936995,"""access""=>""private"",""service""=>""driveway"""
815128612,"""access""=>""private"",""service""=>""driveway"""
815131029,"""access""=>""private"",""service""=>""driveway"""
815135349,"""access""=>""private"",""service""=>""driveway"""
815135555,"""access""=>""private"",""service""=>""driveway"""
815149941,"""access""=>""private"",""service""=>""driveway"""
815149942,"""access""=>""private"",""service""=>""driveway"""
815164317,"""access""=>""private"",""service""=>""driveway"""
815181061,"""access""=>""private"""
815183273,"""access""=>""private"",""service""=>""driveway"""
815232144,"""access""=>""private"""
815362052,"""access""=>""private"",""service""=>""driveway"""
815362053,"""access""=>""private"",""service""=>""driveway"""
815399480,"""access""=>""private"",""service""=>""driveway"""
815399481,"""access""=>""private"",""service""=>""driveway"""
815400704,"""access""=>""private"",""service""=>""driveway"""
815425334,"""access""=>""private"",""service""=>""driveway"""
816049900,"""access""=>""private"",""service""=>""driveway"""
816050874,"""access""=>""private"",""service""=>""driveway"""
816066173,"""access""=>""private"",""service""=>""driveway"""
816066174,"""access""=>""private"",""service""=>""driveway"""
816080956,"""access""=>""private"""
816080957,"""access""=>""private"""
816098557,"""access""=>""private"",""service""=>""driveway"""
816135730,"""access""=>""private"""
816135731,"""access""=>""private"",""oneway""=>""yes"""
816145816,"""access""=>""private"""
816148283,"""access""=>""private"",""service""=>""driveway"""
816148386,"""access""=>""private"",""service""=>""driveway"""
816148390,"""access""=>""private"",""service""=>""driveway"""
816161280,"""access""=>""private"",""service""=>""driveway"",""surface""=>""asphalt"""
816163554,"""access""=>""private"""
816195773,"""access""=>""private"",""service""=>""driveway"""
816200054,"""access""=>""private"""
816353909,"""access""=>""private"",""service""=>""driveway"""
816355124,"""access""=>""private"",""service""=>""driveway"""
816355125,"""access""=>""private"",""service""=>""driveway"""
816355126,"""access""=>""private"",""service""=>""driveway"""
816356905,"""access""=>""private"",""service""=>""driveway"""
816358989,"""access""=>""private"",""service""=>""driveway"""
816361322,"""access""=>""private"",""service""=>""driveway"""
816361323,"""access""=>""private"",""service""=>""driveway"""
816361324,"""access""=>""private"",""service""=>""driveway"""
816364487,"""access""=>""private"",""service""=>""driveway"""
816365029,"""access""=>""private"",""service""=>""driveway"""
816366040,"""access""=>""private"",""service""=>""driveway"""
816371769,"""access""=>""private"",""service""=>""driveway"""
816372578,"""access""=>""private"",""service""=>""driveway"""
816373222,"""access""=>""private"",""service""=>""driveway"""
816373223,"""access""=>""private"",""service""=>""driveway"""
816373908,"""access""=>""private"",""service""=>""driveway"""
816375052,"""access""=>""private"",""service""=>""driveway"""
816380260,"""access""=>""private"",""service""=>""driveway"""
816381425,"""access""=>""private"",""service""=>""driveway"""
816385767,"""access""=>""private"""
816388610,"""access""=>""private"""
816388611,"""access""=>""private"",""oneway""=>""yes"""
816390594,"""access""=>""private"",""service""=>""driveway"""
816395578,"""access""=>""private"",""service""=>""driveway"""
816400515,"""access""=>""private"",""service""=>""driveway"""
816400516,"""access""=>""private"",""service""=>""driveway"""
816400517,"""access""=>""private"",""service""=>""driveway"""
816400518,"""access""=>""private"",""service""=>""driveway"""
816407959,"""access""=>""private"""
816429740,"""access""=>""private"",""service""=>""driveway"""
816429741,"""access""=>""private"",""service""=>""driveway"""
816436145,"""access""=>""private"",""service""=>""driveway"""
816436714,"""access""=>""private"",""service""=>""driveway"""
816436715,"""access""=>""private"",""service""=>""driveway"""
816447847,"""access""=>""private"",""service""=>""driveway"""
816447848,"""access""=>""private"",""service""=>""driveway"""
816451392,"""access""=>""private"",""service""=>""driveway"""
816461521,"""access""=>""private"",""service""=>""driveway"""
816471494,"""access""=>""private"""
816471495,"""access""=>""private"",""service""=>""driveway"""
816474628,"""access""=>""private"",""service""=>""driveway"""
816476180,"""access""=>""private"",""service""=>""driveway"""
816476181,"""access""=>""private"",""service""=>""driveway"""
816476182,"""access""=>""private"",""service""=>""driveway"""
816697659,"""access""=>""private"",""foot""=>""yes"",""motor_vehicle""=>""no"",""surface""=>""unpaved"""
816697660,"""access""=>""private"",""foot""=>""yes"",""motor_vehicle""=>""no"",""surface""=>""unpaved"""
816697661,"""access""=>""private"",""bridge""=>""yes"",""foot""=>""yes"",""layer""=>""1"",""motor_vehicle""=>""no"",""surface""=>""unpaved"""
816697662,"""access""=>""private"",""foot""=>""yes"",""motor_vehicle""=>""no"",""surface""=>""unpaved"""
816701014,"""access""=>""private"",""surface""=>""paved"""
816701015,"""access""=>""private"",""surface""=>""paved"""
816701016,"""access""=>""private"",""surface""=>""paved"""
816705429,"""access""=>""private"",""service""=>""driveway"""
816705634,"""access""=>""private"",""service""=>""driveway"""
816707559,"""access""=>""private"",""service""=>""driveway"""
816708152,"""access""=>""private"",""service""=>""driveway"""
816710139,"""access""=>""private"",""service""=>""driveway"""
816710833,"""access""=>""private"",""service""=>""driveway"""
816711503,"""access""=>""private"",""service""=>""driveway"""
816724344,"""access""=>""private"",""service""=>""driveway"""
816724345,"""access""=>""private"",""service""=>""driveway"""
816725933,"""access""=>""private"",""service""=>""driveway"""
816750338,"""access""=>""private"",""service""=>""driveway"""
816751251,"""access""=>""private"",""service""=>""driveway"""
816757440,"""access""=>""private"""
816765948,"""access""=>""private"",""service""=>""driveway"""
816773819,"""access""=>""private"",""service""=>""driveway"""
816815736,"""access""=>""private"",""service""=>""driveway"""
817076077,"""access""=>""private"",""service""=>""driveway"""
817088108,"""access""=>""private"""
817097701,"""access""=>""private"",""service""=>""driveway"""
817108046,"""access""=>""private"",""service""=>""driveway"""
817112764,"""access""=>""private"",""service""=>""driveway"""
817117229,"""access""=>""private"",""service""=>""driveway"""
817123282,"""access""=>""private"",""service""=>""driveway"""
817125729,"""access""=>""private"",""service""=>""driveway"""
817125730,"""access""=>""private"",""service""=>""driveway"""
817125731,"""access""=>""private"",""service""=>""driveway"""
817125732,"""access""=>""private"",""service""=>""driveway"""
817125733,"""access""=>""private"",""service""=>""driveway"""
817125734,"""access""=>""private"",""service""=>""driveway"""
817129588,"""access""=>""private"",""service""=>""driveway"""
817129589,"""access""=>""private"",""service""=>""driveway"""
817138380,"""access""=>""private"",""service""=>""driveway"""
817140850,"""access""=>""private"",""service""=>""driveway"""
817145160,"""access""=>""private"""
817150270,"""access""=>""private"",""service""=>""driveway"""
817196706,"""access""=>""private"",""service""=>""driveway"""
817197627,"""access""=>""private"",""service""=>""driveway"""
817205277,"""access""=>""private"""
817418237,"""access""=>""private"",""service""=>""driveway"""
817420059,"""access""=>""private"",""service""=>""driveway"""
817427334,"""access""=>""private"",""service""=>""driveway"""
817432909,"""access""=>""private"",""service""=>""driveway"""
817436287,"""access""=>""private"",""service""=>""driveway"""
817449533,"""access""=>""private"",""service""=>""driveway"""
817451950,"""access""=>""private"",""service""=>""driveway"""
817451951,"""access""=>""private"",""service""=>""driveway"""
817452114,"""access""=>""private"",""service""=>""driveway"""
817466048,"""access""=>""private"",""service""=>""driveway"""
817494960,"""access""=>""private"",""service""=>""driveway"""
817500377,"""access""=>""private"""
817500378,"""access""=>""private"""
817500379,"""access""=>""private"""
817511143,"""access""=>""private"",""service""=>""driveway"""
817511144,"""access""=>""private"",""service""=>""driveway"""
817511145,"""access""=>""private"",""service""=>""driveway"""
817515482,"""access""=>""private"",""service""=>""driveway"""
817519796,"""access""=>""private"",""service""=>""driveway"""
817582833,"""access""=>""private"",""service""=>""driveway"""
818117040,"""access""=>""private"""
818248937,"""access""=>""private"",""service""=>""driveway"""
818248938,"""access""=>""private"",""service""=>""driveway"""
818249426,"""access""=>""private"",""service""=>""driveway"""
818249427,"""access""=>""private"",""service""=>""driveway"""
818250672,"""access""=>""private"",""service""=>""driveway"""
818252024,"""access""=>""private"""
818252025,"""access""=>""private"""
818262213,"""access""=>""private"",""service""=>""driveway"""
818311407,"""access""=>""private"",""service""=>""driveway"""
818315136,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""Prince George's, MD"",""tiger:name_base""=>""Ingraham"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20781"",""tiger:zip_right""=>""20781"""
818315137,"""access""=>""private"",""tiger:cfcc""=>""A63"",""tiger:county""=>""Prince George's, MD"",""tiger:reviewed""=>""no"""
818316256,"""access""=>""private"",""service""=>""driveway"""
818378878,"""access""=>""private"",""service""=>""driveway"""
818447513,"""access""=>""private"",""service""=>""driveway"""
818502207,"""access""=>""private"""
818634833,"""access""=>""private"",""service""=>""driveway"""
818634834,"""access""=>""private"",""service""=>""driveway"""
818639857,"""access""=>""private"",""service""=>""driveway"""
818672186,"""access""=>""private"",""service""=>""driveway"""
818684077,"""access""=>""private"",""service""=>""driveway"",""surface""=>""asphalt"""
818709973,"""access""=>""private"",""service""=>""driveway"""
818891223,"""access""=>""private"""
818891224,"""access""=>""private"""
818950648,"""access""=>""private"",""service""=>""driveway"""
818953091,"""access""=>""private"",""service""=>""driveway"""
818953092,"""access""=>""private"",""service""=>""driveway"""
818957115,"""access""=>""private"""
818973850,"""access""=>""private"",""service""=>""driveway"""
818973851,"""access""=>""private"",""service""=>""driveway"""
819001740,"""access""=>""private"",""service""=>""driveway"""
819036850,"""access""=>""private"",""service""=>""driveway"""
819037072,"""access""=>""private"",""service""=>""driveway"""
819064960,"""access""=>""private"",""service""=>""driveway"""
819088921,"""access""=>""private"",""service""=>""driveway"""
819317569,"""access""=>""private"",""service""=>""driveway"""
819321577,"""access""=>""private"",""service""=>""driveway"""
819328787,"""access""=>""private"",""oneway""=>""yes"""
819339193,"""access""=>""private"",""service""=>""driveway"""
819353445,"""access""=>""private"",""service""=>""driveway"""
819354726,"""access""=>""private"",""service""=>""driveway"""
819376912,"""access""=>""private"",""service""=>""driveway"""
819482388,"""access""=>""private"""
819544770,"""access""=>""private"",""service""=>""driveway"""
819544771,"""access""=>""private"",""service""=>""driveway"""
